title,rating
Carry On Doctor,3.7887950882578663
Escape from New York,3.7890580936266214
Alexander,3.7890981735159817
Sabrina,3.789404132628544
Drunken Angel,3.789473684210526
Samurai II: Duel at Ichijoji Temple,3.7901785714285716
Superstar: The Karen Carpenter Story,3.790260404374164
He's Worse than Me,3.791245791245791
Afterglow,3.7916666666666665
Invasion of the Saucer-Men,3.7916666666666665
Mr. North,3.7925531914893615
Shine a Light,3.7925925925925927
Best Worst Movie,3.7926313446126447
Urban Explorer,3.7926711668273865
Bringing Up Baby,3.793858315597446
Television Under The Swastika,3.7941176470588234
Chaos,3.794573643410853
American History X,3.794658493870403
Breaking Dawn,3.7948717948717947
Cinderella,3.795053003533569
Star Trek II: The Wrath of Khan,3.795300982800983
Dancer in the Dark,3.7955110396256764
Modern Life,3.795640326975477
Farsan,3.7962962962962963
Gemini,3.7962962962962963
Tokyo Zombie,3.7969924812030076
St. Louis Blues,3.797033567525371
Hot Wheels Acceleracers: Ignition,3.7974963181148746
According to Spencer,3.7976190476190474
Shooter,3.7982456140350878
"Je t'aime, je t'aime",3.798927613941019
The Northerners,3.799469964664311
Doctor in Distress,3.8
Enthiran,3.8
King: A Filmed Record... Montgomery to Memphis,3.8
Petunia,3.8
Smiling Fish & Goat On Fire,3.8
Stand Up and Fight,3.8
The Deserters,3.8
The Student,3.8
Wish You Were Here,3.8002267573696145
Muscle Beach Party,3.800429184549356
In Bar,3.801531728665208
Salvatore Giuliano,3.8015350877192984
Bloodbath at the House of Death,3.801980198019802
Frankenstein Created Woman,3.802032661570535
Downhill Racer,3.802062656425304
Donald Glover: Weirdo,3.802325581395349
Valley of Head Hunters,3.802325581395349
Moulin Rouge!,3.8033980582524274
Batman Returns,3.8046486987616714
Summer School,3.8055555555555554
Jinxed!,3.805746140651801
Billy Gardell: Halftime,3.8059701492537314
Brothers,3.8061813186813187
That Man from Rio,3.8064064686673924
Love Actually,3.8064068120759527
Crossing Delancey,3.806595365418895
Lethal Weapon 3,3.8076280623608016
Julia Misbehaves,3.8076923076923075
FC Venus,3.808041958041958
Shall We Dance?,3.808274021352313
The Whole Nine Yards,3.808911739502999
Monterey Pop,3.8092465753424656
Wabash Avenue,3.8092485549132946
Righteous Ties,3.8094713656387666
The Front Line,3.8098522167487685
Buddenbrooks,3.810056449926824
An American Tail,3.8109017496635262
Pu-239,3.8109756097560976
Gravity,3.811192325262677
Backdraft,3.811261261261261
The Golden Compass,3.811847176450874
Beowulf,3.812242090784044
What Have You Done to Solange?,3.812279151943463
Bambi Meets Godzilla,3.8125
Eden and After,3.8125
My Avatar and Me,3.8125
The Bloody Judge,3.8125
Vesku,3.8125
The Inquisitor,3.8126293995859215
Lord of Illusions,3.812637362637363
Keoma,3.8127853881278537
China Seas,3.812842599843383
Tuesdays with Morrie,3.813053097345133
The Searchers,3.813140562814778
Magnolia,3.81377245508982
House of the Rising Sun,3.813953488372093
Denis Leary: No Cure for Cancer,3.814814814814815
Now and Forever,3.814984709480122
Summer '04,3.815186246418338
Ring of Fire II: Blood and Steel,3.8152866242038215
Aces Go Places V: The Terracotta Hit,3.8153945666235445
The Magdalene Sisters,3.815525876460768
Guernica,3.8157894736842106
The Skinny,3.8181818181818183
Thumbtanic,3.8183673469387753
Around the World Under the Sea,3.818840579710145
Désirée,3.8189189189189188
The Shipping News,3.819097778795512
Bushwhacked,3.8197211155378485
The Killing,3.8197315923104824
Entrapment,3.819858156028369
Basic Instinct 2,3.8199083169613623
The Bank Job,3.820075757575758
"Nick Carter, Master Detective",3.8209606986899565
The Crowd,3.8211314475873546
Love Is a Ball,3.8214285714285716
Cars,3.821677736228163
The Murderers Are Among Us,3.82178432221741
Les Misérables,3.821937321937322
The City of Lost Children,3.821982549684925
Red Eagle,3.8220338983050848
Look Back in Anger,3.8234421364985165
Girl,3.823529411764706
Deep Blue Sea,3.8239630184907547
Beware of the Car!,3.824
Lethal Weapon 4,3.824122807017544
Anyone Can Play,3.824238578680203
History Is Made at Night,3.824242424242424
Union Station,3.824461722488038
Never Back Down,3.8253968253968256
Macao,3.8257575757575757
Closer,3.8262395392783226
Fools Rush In,3.827552515876893
The Clique,3.8275862068965516
Children of the Corn: Revelation,3.827830188679245
Lonesome Jim,3.8284313725490198
The Holy Mountain,3.8284424379232505
Ator the Iron Warrior,3.8289473684210527
Grizzly Man,3.8289599236641223
Die Hard: With a Vengeance,3.829846582984658
Shopgirl,3.8300492610837438
Because I Said So,3.830228981544771
The Swimmer,3.830316742081448
The Happening,3.8310147299509003
Big Time,3.8310176492677432
Godzilla,3.831219512195122
Big River Man,3.831223628691983
The Quick and the Dead,3.83125
Two for the Road,3.8313953488372094
Highlander: The Final Dimension,3.8315334773218144
A Monkey's Tale,3.8333333333333335
Avatar: Creating the World of Pandora,3.8333333333333335
Cutie and the Boxer,3.8333333333333335
Dark Blood,3.8333333333333335
Dear God No!,3.8333333333333335
Duel of Champions,3.8333333333333335
God's Gift To Women,3.8333333333333335
Heartbreak Hospital,3.8333333333333335
Hospitalité,3.8333333333333335
I Am Not a Hipster,3.8333333333333335
Krakatoa: The Last Days,3.8333333333333335
Night Must Fall,3.8333333333333335
Norwegian Ninja,3.8333333333333335
Oblomov,3.8333333333333335
Pinocchio,3.8333333333333335
The Conspirator,3.8333333333333335
The Day,3.8333333333333335
The Gathering Storm,3.8333333333333335
The Matrimaniac,3.8333333333333335
The Merry Frolics of Satan,3.8333333333333335
The Scapegoat,3.8333333333333335
The Star,3.8333333333333335
The Take,3.8333333333333335
To Catch a Spy,3.8333333333333335
Unforgotten Shadows,3.8333333333333335
White Wilderness,3.8333333333333335
Wild River,3.8333333333333335
Youth,3.8333333333333335
The Delivery,3.834008097165992
A Bridge Too Far,3.834838594294912
Zaat,3.834841628959276
Mothra vs. Godzilla,3.83524199867398
Monster's Ball,3.8357082984073765
Harold's Going Stiff,3.836206896551724
Star 80,3.8365225523343645
Killer,3.8366079350995057
Postal,3.8367664877964343
The Comedy,3.836842105263158
Blindness,3.836980306345733
Hollywoodland,3.838854548966583
The Legend of Suriyothai,3.839108910891089
Commune,3.8392857142857144
Asterix at the Olympic Games,3.8395848731214586
A Dandy in Aspic,3.839712918660287
Julian Po,3.84
Little Lips,3.8404255319148937
Common Law Cabin,3.840764331210191
Samaritan Girl,3.84110247872734
El profe,3.841463414634146
A Daughter Of Destiny,3.8416905444126073
Judgment Night,3.841763756945689
Food of the Gods II,3.841977309562399
The Mikado,3.8420229405630866
Azumi 2: Death or Love,3.8422360248447207
Secret Agent,3.8422396670765155
Amélie,3.842241379310345
Tonight and Every Night,3.842391304347826
Get Shorty,3.842696629213483
Thousands Cheer,3.84375
Dark Horse,3.8438320209973753
Bill W.,3.844059405940594
Our Music,3.845029239766082
Just Visiting,3.845296167247387
The Howling: New Moon Rising,3.8462837837837838
Dollman vs. Demonic Toys,3.846417445482866
Dr. Jekyll and Mr. Hyde,3.8475896168108776
Ninja Academy,3.847826086956522
Saw,3.8479056527043514
Lassie Come Home,3.8484573502722323
Dasepo Naughty Girls,3.8484848484848486
Blockade,3.85
Frankenstein Must Be Destroyed,3.850259451445515
Catwoman,3.850407450523865
Gentlemen Prefer Blondes,3.850785340314136
Open Season,3.851629502572899
Silentium,3.851636747624076
Gli equilibristi,3.8518518518518516
Anybody's Son Will Do,3.8521267485012847
"The Prize Winner of Defiance, Ohio",3.852272727272727
Shiloh,3.853304347826087
Only the Lonely,3.8540856031128405
This Is 40,3.854154836267272
Space Jam,3.854337476857974
Micki & Maude,3.8550488599348536
Damnation Alley,3.855769230769231
The Bachelor,3.8559174684131214
Herr Lehmann,3.8561675011379153
The Bourne Identity,3.8561978877153975
Prick Up Your Ears,3.8565400843881856
Rebecca,3.856592859331903
Apartment Zero,3.857142857142857
Drums Along the Mohawk,3.857142857142857
Headhunters,3.857142857142857
Stunt Squad,3.857142857142857
Terraferma,3.857142857142857
Fever Pitch,3.8575790081689907
And Then There Were None,3.857819974760074
Bad Boys II,3.8578421234057223
The Lady Vanishes,3.858011937557392
Frankenstein Conquers the World,3.8583661273866783
"The Nibelungs, Tale 1: Siegfried",3.858842839556832
Sky Captain and the World of Tomorrow,3.8592677345537756
Wayne's World 2,3.859748682610458
K-19: The Widowmaker,3.860731521463043
Friends with Money,3.8608923884514437
Last Tango in Paris,3.8609756097560974
The Passion of the Christ,3.8627450980392157
Fuse,3.8636363636363638
"Tarzan, the Ape Man",3.8636363636363638
The Undefeated,3.8636363636363638
Where the Green Ants Dream,3.8636363636363638
In Time,3.8637810859650634
Angel Face,3.8638593622240394
Hardcover,3.865625
The Great Dictator,3.8657703978422115
While You Were Sleeping,3.8658521381373894
The Sentinel,3.86652977412731
M,3.8666666666666667
A2,3.86734693877551
X: The Unknown,3.8677918424753868
Sorceress,3.8684210526315788
Caesar Must Die,3.8701923076923075
Bill & Ted's Bogus Journey,3.8702490170380077
Shirin,3.8703071672354947
"Murder, My Sweet",3.870835952231301
Lost Christmas,3.870967741935484
The Green Mile,3.870980417840068
Nostalgia,3.871369539551358
Diary of a Country Priest,3.871761658031088
"Grandview, U.S.A.",3.872950819672131
Cherry Blossoms,3.873675631621842
Stick,3.873931623931624
Changing Lanes,3.873971416197488
Day Is Done,3.875
I'm Gonna Explode,3.875
In Another Country,3.875
Is the Man Who Is Tall Happy?,3.875
Mardock Scramble: The First Compression,3.875
The Flying Doctors of East Africa,3.875
Viva Cuba,3.875
99 francs,3.8751974723538702
The Red and the White,3.875569735642662
Carry On Screaming,3.875769726478591
Miracle on Ice,3.8760162601626016
Gothika,3.876237623762376
Babes in Toyland,3.8777173913043477
Gerry,3.8780539621839814
Vollidiot,3.8789830508474576
Bridge to Terabithia,3.8798484691766655
The Graves,3.88
Mr. Bug Goes to Town,3.8805970149253732
MouseHunt,3.8806717737183263
Breaking and Entering,3.8807064079296385
The 7th Dawn,3.880952380952381
Carriers,3.8812664907651717
Cheerleaders' Wild Weekend,3.882123362445415
Sade,3.8823178016726403
The Sea Chase,3.8823529411764706
Bagdad Cafe,3.882928739232576
48 Hrs.,3.884030583809391
My Best Friend's Wedding,3.8845747049654866
Midnight in the Garden of Good and Evil,3.885689354275742
I Woke Up Early The Day I Died,3.8870262390670556
Pursued,3.8877551020408165
Sawdust and Tinsel,3.888392857142857
City in Darkness,3.888888888888889
Perestroika,3.888888888888889
Tower Block,3.888888888888889
Terminator Salvation,3.8892624085426144
Monsieur Batignole,3.8894113549285962
Welcome to Woop Woop,3.8908256880733947
The 3 Rs,3.891304347826087
Saw II,3.8925692510625822
Basquiat,3.892929292929293
"Farewell, Friend",3.893162393162393
The Golem: How He Came Into the World,3.8934426229508197
Tomorrow Never Dies,3.89378489924739
P.S. I Love You,3.896351575456053
The Crazy Family,3.896769799571901
Cinderella Liberty,3.8971014492753624
Prime,3.8976809378185524
Ken Park,3.8989619377162628
Don't Look Now,3.8992747784045125
42nd Street,3.8997703412073492
Iceman,3.9
Pale Flower,3.9
Superman II,3.9
The Muppet Musicians of Bremen,3.9
White Fang,3.9
small roads,3.9
Broken Flowers,3.900405131667792
Bunny Lake Is Missing,3.90071283095723
Making the Boys,3.902097902097902
"Air: Eating, Sleeping, Waiting and Playing",3.9028388644542185
Bonnie and Clyde,3.903472831918837
Shadowboxing,3.9038461538461537
Bad Medicine,3.9047619047619047
More About the Children of Noisy Village,3.9051522248243558
Heat,3.905543710021322
Sandor slash Ida,3.9066666666666667
The Thirteenth Floor,3.9067061793436504
Woman in the Moon,3.9069042316258353
eXistenZ,3.907354001441961
Deadlier Than the Male,3.907766990291262
Guest Wife,3.909090909090909
New York Subway,3.909090909090909
Stomp the Yard,3.9101990049751243
The Glass House,3.91044776119403
Doctor Zhivago,3.9110756123535677
My Name Is Bruce,3.9116602687140114
Rocky Balboa,3.9128028890959925
Everybody's Fine,3.913563829787234
The Magliari,3.914021164021164
Christmas in Boston,3.914784394250513
Ronin,3.9150943396226414
A Woman Is a Woman,3.9152173913043478
Charlie's Angels,3.9163025982984596
12 Storeys,3.9166666666666665
Children of the Corn IV: The Gathering,3.9166666666666665
La Tête d'un Homme,3.9166666666666665
Like Mike 2: Streetball,3.9166666666666665
Pretty Sweet,3.9166666666666665
Thawing Out,3.9172901080631752
Lili Marleen,3.917815818671739
Loose Screws,3.919847640891219
The Beales of Grey Gardens,3.9199751861042182
Mission to Mars,3.9204477163461537
Match Point,3.9205967276227143
CrissCross,3.9210526315789473
Dreamland,3.9211663066954645
Four Lions,3.922222222222222
The Strange Love of Martha Ivers,3.9240506329113924
They Live,3.9272970561998215
The Count of Monte-Cristo,3.927987421383648
The Halliday Brand,3.9282159264931087
Kissin' Cousins,3.9285714285714284
The Bow,3.930237233614797
Cold Mountain,3.9304074863776357
Shakespeare in Love,3.931413612565445
The Tailor of Panama,3.9318497913769126
Mr. Destiny,3.932062966031483
Hulk,3.932641575800211
The Doll Squad,3.933333333333333
Don Q Son of Zorro,3.933686176836862
The Door in the Floor,3.93423163298043
Stalag 17,3.9346733668341707
The Powerpuff Girls Movie,3.935214626391097
"20,000 Leagues Under the Sea",3.935343787696019
Far Away,3.9354066985645932
Love in the Time of Cholera,3.9374511336982017
Household Saints,3.9375
Rock 'n' Roll High School,3.9377076411960132
Yamakasi,3.9384615384615387
"Planes, Trains and Automobiles",3.938877755511022
Gremlins,3.938894792773645
The Sugarland Express,3.9389312977099236
The Kite Runner,3.941860465116279
Keeping the Faith,3.9432242990654207
Letter from an Unknown Woman,3.945118059987237
Hum Dil De Chuke Sanam,3.945531637312459
The Sixth,3.9473684210526314
CQ,3.948757763975155
The Mummy Returns,3.9493087557603688
Double Game,3.95
The Rules of Attraction,3.950920245398773
The Dark,3.9522270706405402
Basket Case 2,3.9523219814241486
Mere Brother Ki Dulhan,3.952353357800528
Case départ,3.9523809523809526
Blood: The Last Vampire,3.953930764304818
The Prisoner of Zenda,3.954323444283647
Bobby Deerfield,3.9543650793650795
The Tunnel,3.9548147006363816
Team America: World Police,3.9556451612903225
Ben-Hur,3.955677655677656
Moon 44,3.9565014031805426
Boogie Nights,3.95701895277867
Fit,3.9583333333333335
The Hunter,3.9592668024439917
Woman of the Lake,3.9600379301002437
The Remains of the Day,3.960110240789092
The Doorway to Hell,3.9615384615384617
Vampire's Kiss,3.962176165803109
Weekend at Bernie's,3.963888888888889
Wrong Side Up,3.9642857142857144
Pirates of the Caribbean: Dead Man's Chest,3.965010863864539
Extraordinary Illusions,3.9655172413793105
"The World, the Flesh and the Devil",3.9655172413793105
Runaway Bride,3.9663461538461537
Yella,3.9671498714051907
The Dreamers,3.9685589015807086
Cockpit,3.969178082191781
"Edward, My Son",3.969538797133063
"I, Zombie: The Chronicles of Pain",3.9705882352941178
Dawn of the Dead,3.9707343088563714
"Rome, Open City",3.9722507049474496
National Lampoon's Christmas Vacation,3.9745762711864407
The Mourning Forest,3.974882379723782
Waqt: The Race Against Time,3.9750889679715304
The Sorcerer's Apprentice,3.9761904761904763
Men Without Women,3.97766323024055
A Brief History of Time,3.97801033249437
The Bourne Supremacy,3.9781992057703217
Mixed Kebab,3.9782608695652173
Longitude,3.9786286731967944
Merlin,3.978827361563518
The Red Elvis,3.979886324660689
The Saragossa Manuscript,3.9806451612903224
Sunset Boulevard,3.981740370898716
The Magnificent Ambersons,3.9818948412698414
Sissi,3.982462161210841
The Haunting of Whaley House,3.9825174825174825
The Soft Skin,3.9827194752774973
Bella Bettien,3.982869379014989
La Chienne,3.983067484662577
Raggedy Man,3.9834710743801653
Rise of the Zombies,3.9837168141592922
Street Kings,3.9841028819336843
Tron,3.984981684981685
Dances with Wolves,3.9857142857142858
The Lord of the Rings,3.9857716161984675
Reality Bites,3.9865224886381445
Barton Fink,3.9872484791764156
Edward Scissorhands,3.9874383477188657
Mr. Smith Goes to Washington,3.988116458704694
Mission: Impossible,3.988410348437266
What's New Pussycat?,3.9886264216972878
Notes on a Scandal,3.9892488710278826
Three Songs About Lenin,3.9892857142857143
Bridesmaids,3.9909090909090907
Anjathe,3.992574257425743
The Enforcer,3.9928057553956835
"The Tulse Luper Suitcases, Part 1: The Moab Story",3.994456762749446
Percy Jackson & the Olympians: The Lightning Thief,3.9948630136986303
My Sweet Little Village,3.9952290076335877
Head-On,3.9954407294832825
Long Pigs,3.9954441913439633
Independence Day,3.997191011235955
The Pink Panther,3.9973474801061006
Valley of Flowers,3.9974358974358974
Ellen DeGeneres: The Beginning,3.997549019607843
My Darling Clementine,3.998970398970399
The Sicilian Clan,3.9993226971703795
Straw Dogs,3.999460625674218
8-Ball,4.0
A Killer Among Us,4.0
A Man Called Magnum,4.0
A Necessary Death,4.0
Agenzia Riccardo Finzi... praticamente detective,4.0
